,boot_type,targeted_structure,noise_type,rdm_comparison,n_cell,n_subj,n_stim,n_repeat,finished
0,both,VISal,eye,cosine,20,5,10,10,0
1,both,VISal,eye,cosine,20,5,10,20,0
2,both,VISal,eye,cosine,20,5,10,40,0
3,both,VISal,eye,cosine,20,5,20,10,0
4,both,VISal,eye,cosine,20,5,20,20,0
5,both,VISal,eye,cosine,20,5,20,40,0
6,both,VISal,eye,cosine,20,5,40,10,0
7,both,VISal,eye,cosine,20,5,40,20,0
8,both,VISal,eye,cosine,20,5,40,40,0
9,both,VISal,eye,cosine,20,10,10,10,0
10,both,VISal,eye,cosine,20,10,10,20,0
11,both,VISal,eye,cosine,20,10,10,40,0
12,both,VISal,eye,cosine,20,10,20,10,0
13,both,VISal,eye,cosine,20,10,20,20,0
14,both,VISal,eye,cosine,20,10,20,40,0
15,both,VISal,eye,cosine,20,10,40,10,0
16,both,VISal,eye,cosine,20,10,40,20,0
17,both,VISal,eye,cosine,20,10,40,40,0
18,both,VISal,eye,cosine,20,15,10,10,0
19,both,VISal,eye,cosine,20,15,10,20,0
20,both,VISal,eye,cosine,20,15,10,40,0
21,both,VISal,eye,cosine,20,15,20,10,0
22,both,VISal,eye,cosine,20,15,20,20,0
23,both,VISal,eye,cosine,20,15,20,40,0
24,both,VISal,eye,cosine,20,15,40,10,0
25,both,VISal,eye,cosine,20,15,40,20,0
26,both,VISal,eye,cosine,20,15,40,40,0
27,both,VISal,eye,cosine,40,5,10,10,0
28,both,VISal,eye,cosine,40,5,10,20,0
29,both,VISal,eye,cosine,40,5,10,40,0
30,both,VISal,eye,cosine,40,5,20,10,0
31,both,VISal,eye,cosine,40,5,20,20,0
32,both,VISal,eye,cosine,40,5,20,40,0
33,both,VISal,eye,cosine,40,5,40,10,0
34,both,VISal,eye,cosine,40,5,40,20,0
35,both,VISal,eye,cosine,40,5,40,40,0
36,both,VISal,eye,cosine,40,10,10,10,0
37,both,VISal,eye,cosine,40,10,10,20,0
38,both,VISal,eye,cosine,40,10,10,40,0
39,both,VISal,eye,cosine,40,10,20,10,0
40,both,VISal,eye,cosine,40,10,20,20,0
41,both,VISal,eye,cosine,40,10,20,40,0
42,both,VISal,eye,cosine,40,10,40,10,0
43,both,VISal,eye,cosine,40,10,40,20,0
44,both,VISal,eye,cosine,40,10,40,40,0
45,both,VISal,eye,cosine,40,15,10,10,0
46,both,VISal,eye,cosine,40,15,10,20,0
47,both,VISal,eye,cosine,40,15,10,40,0
48,both,VISal,eye,cosine,40,15,20,10,0
49,both,VISal,eye,cosine,40,15,20,20,0
50,both,VISal,eye,cosine,40,15,20,40,0
51,both,VISal,eye,cosine,40,15,40,10,0
52,both,VISal,eye,cosine,40,15,40,20,0
53,both,VISal,eye,cosine,40,15,40,40,0
54,both,VISal,eye,cosine,80,5,10,10,0
55,both,VISal,eye,cosine,80,5,10,20,0
56,both,VISal,eye,cosine,80,5,10,40,0
57,both,VISal,eye,cosine,80,5,20,10,0
58,both,VISal,eye,cosine,80,5,20,20,0
59,both,VISal,eye,cosine,80,5,20,40,0
60,both,VISal,eye,cosine,80,5,40,10,0
61,both,VISal,eye,cosine,80,5,40,20,0
62,both,VISal,eye,cosine,80,5,40,40,0
63,both,VISal,eye,cosine,80,10,10,10,0
64,both,VISal,eye,cosine,80,10,10,20,0
65,both,VISal,eye,cosine,80,10,10,40,0
66,both,VISal,eye,cosine,80,10,20,10,0
67,both,VISal,eye,cosine,80,10,20,20,0
68,both,VISal,eye,cosine,80,10,20,40,0
69,both,VISal,eye,cosine,80,10,40,10,0
70,both,VISal,eye,cosine,80,10,40,20,0
71,both,VISal,eye,cosine,80,10,40,40,0
72,both,VISal,eye,cosine,80,15,10,10,0
73,both,VISal,eye,cosine,80,15,10,20,0
74,both,VISal,eye,cosine,80,15,10,40,0
75,both,VISal,eye,cosine,80,15,20,10,0
76,both,VISal,eye,cosine,80,15,20,20,0
77,both,VISal,eye,cosine,80,15,20,40,0
78,both,VISal,eye,cosine,80,15,40,10,0
79,both,VISal,eye,cosine,80,15,40,20,0
80,both,VISal,eye,cosine,80,15,40,40,0
81,both,VISal,eye,corr,20,5,10,10,0
82,both,VISal,eye,corr,20,5,10,20,0
83,both,VISal,eye,corr,20,5,10,40,0
84,both,VISal,eye,corr,20,5,20,10,0
85,both,VISal,eye,corr,20,5,20,20,0
86,both,VISal,eye,corr,20,5,20,40,0
87,both,VISal,eye,corr,20,5,40,10,0
88,both,VISal,eye,corr,20,5,40,20,0
89,both,VISal,eye,corr,20,5,40,40,0
90,both,VISal,eye,corr,20,10,10,10,0
91,both,VISal,eye,corr,20,10,10,20,0
92,both,VISal,eye,corr,20,10,10,40,0
93,both,VISal,eye,corr,20,10,20,10,0
94,both,VISal,eye,corr,20,10,20,20,0
95,both,VISal,eye,corr,20,10,20,40,0
96,both,VISal,eye,corr,20,10,40,10,0
97,both,VISal,eye,corr,20,10,40,20,0
98,both,VISal,eye,corr,20,10,40,40,0
99,both,VISal,eye,corr,20,15,10,10,0
100,both,VISal,eye,corr,20,15,10,20,0
101,both,VISal,eye,corr,20,15,10,40,0
102,both,VISal,eye,corr,20,15,20,10,0
103,both,VISal,eye,corr,20,15,20,20,0
104,both,VISal,eye,corr,20,15,20,40,0
105,both,VISal,eye,corr,20,15,40,10,0
106,both,VISal,eye,corr,20,15,40,20,0
107,both,VISal,eye,corr,20,15,40,40,0
108,both,VISal,eye,corr,40,5,10,10,0
109,both,VISal,eye,corr,40,5,10,20,0
110,both,VISal,eye,corr,40,5,10,40,0
111,both,VISal,eye,corr,40,5,20,10,0
112,both,VISal,eye,corr,40,5,20,20,0
113,both,VISal,eye,corr,40,5,20,40,0
114,both,VISal,eye,corr,40,5,40,10,0
115,both,VISal,eye,corr,40,5,40,20,0
116,both,VISal,eye,corr,40,5,40,40,0
117,both,VISal,eye,corr,40,10,10,10,0
118,both,VISal,eye,corr,40,10,10,20,0
119,both,VISal,eye,corr,40,10,10,40,0
120,both,VISal,eye,corr,40,10,20,10,0
121,both,VISal,eye,corr,40,10,20,20,0
122,both,VISal,eye,corr,40,10,20,40,0
123,both,VISal,eye,corr,40,10,40,10,0
124,both,VISal,eye,corr,40,10,40,20,0
125,both,VISal,eye,corr,40,10,40,40,0
126,both,VISal,eye,corr,40,15,10,10,0
127,both,VISal,eye,corr,40,15,10,20,0
128,both,VISal,eye,corr,40,15,10,40,0
129,both,VISal,eye,corr,40,15,20,10,0
130,both,VISal,eye,corr,40,15,20,20,0
131,both,VISal,eye,corr,40,15,20,40,0
132,both,VISal,eye,corr,40,15,40,10,0
133,both,VISal,eye,corr,40,15,40,20,0
134,both,VISal,eye,corr,40,15,40,40,0
135,both,VISal,eye,corr,80,5,10,10,0
136,both,VISal,eye,corr,80,5,10,20,0
137,both,VISal,eye,corr,80,5,10,40,0
138,both,VISal,eye,corr,80,5,20,10,0
139,both,VISal,eye,corr,80,5,20,20,0
140,both,VISal,eye,corr,80,5,20,40,0
141,both,VISal,eye,corr,80,5,40,10,0
142,both,VISal,eye,corr,80,5,40,20,0
143,both,VISal,eye,corr,80,5,40,40,0
144,both,VISal,eye,corr,80,10,10,10,0
145,both,VISal,eye,corr,80,10,10,20,0
146,both,VISal,eye,corr,80,10,10,40,0
147,both,VISal,eye,corr,80,10,20,10,0
148,both,VISal,eye,corr,80,10,20,20,0
149,both,VISal,eye,corr,80,10,20,40,0
150,both,VISal,eye,corr,80,10,40,10,0
151,both,VISal,eye,corr,80,10,40,20,0
152,both,VISal,eye,corr,80,10,40,40,0
153,both,VISal,eye,corr,80,15,10,10,0
154,both,VISal,eye,corr,80,15,10,20,0
155,both,VISal,eye,corr,80,15,10,40,0
156,both,VISal,eye,corr,80,15,20,10,0
157,both,VISal,eye,corr,80,15,20,20,0
158,both,VISal,eye,corr,80,15,20,40,0
159,both,VISal,eye,corr,80,15,40,10,0
160,both,VISal,eye,corr,80,15,40,20,0
161,both,VISal,eye,corr,80,15,40,40,0
162,both,VISal,eye,corr_cov,20,5,10,10,0
163,both,VISal,eye,corr_cov,20,5,10,20,0
164,both,VISal,eye,corr_cov,20,5,10,40,0
165,both,VISal,eye,corr_cov,20,5,20,10,0
166,both,VISal,eye,corr_cov,20,5,20,20,0
167,both,VISal,eye,corr_cov,20,5,20,40,0
168,both,VISal,eye,corr_cov,20,5,40,10,0
169,both,VISal,eye,corr_cov,20,5,40,20,0
170,both,VISal,eye,corr_cov,20,5,40,40,0
171,both,VISal,eye,corr_cov,20,10,10,10,0
172,both,VISal,eye,corr_cov,20,10,10,20,0
173,both,VISal,eye,corr_cov,20,10,10,40,0
174,both,VISal,eye,corr_cov,20,10,20,10,0
175,both,VISal,eye,corr_cov,20,10,20,20,0
176,both,VISal,eye,corr_cov,20,10,20,40,0
177,both,VISal,eye,corr_cov,20,10,40,10,0
178,both,VISal,eye,corr_cov,20,10,40,20,0
179,both,VISal,eye,corr_cov,20,10,40,40,0
180,both,VISal,eye,corr_cov,20,15,10,10,0
181,both,VISal,eye,corr_cov,20,15,10,20,0
182,both,VISal,eye,corr_cov,20,15,10,40,0
183,both,VISal,eye,corr_cov,20,15,20,10,0
184,both,VISal,eye,corr_cov,20,15,20,20,0
185,both,VISal,eye,corr_cov,20,15,20,40,0
186,both,VISal,eye,corr_cov,20,15,40,10,0
187,both,VISal,eye,corr_cov,20,15,40,20,0
188,both,VISal,eye,corr_cov,20,15,40,40,0
189,both,VISal,eye,corr_cov,40,5,10,10,0
190,both,VISal,eye,corr_cov,40,5,10,20,0
191,both,VISal,eye,corr_cov,40,5,10,40,0
192,both,VISal,eye,corr_cov,40,5,20,10,0
193,both,VISal,eye,corr_cov,40,5,20,20,0
194,both,VISal,eye,corr_cov,40,5,20,40,0
195,both,VISal,eye,corr_cov,40,5,40,10,0
196,both,VISal,eye,corr_cov,40,5,40,20,0
197,both,VISal,eye,corr_cov,40,5,40,40,0
198,both,VISal,eye,corr_cov,40,10,10,10,0
199,both,VISal,eye,corr_cov,40,10,10,20,0
200,both,VISal,eye,corr_cov,40,10,10,40,0
201,both,VISal,eye,corr_cov,40,10,20,10,0
202,both,VISal,eye,corr_cov,40,10,20,20,0
203,both,VISal,eye,corr_cov,40,10,20,40,0
204,both,VISal,eye,corr_cov,40,10,40,10,0
205,both,VISal,eye,corr_cov,40,10,40,20,0
206,both,VISal,eye,corr_cov,40,10,40,40,0
207,both,VISal,eye,corr_cov,40,15,10,10,0
208,both,VISal,eye,corr_cov,40,15,10,20,0
209,both,VISal,eye,corr_cov,40,15,10,40,0
210,both,VISal,eye,corr_cov,40,15,20,10,0
211,both,VISal,eye,corr_cov,40,15,20,20,0
212,both,VISal,eye,corr_cov,40,15,20,40,0
213,both,VISal,eye,corr_cov,40,15,40,10,0
214,both,VISal,eye,corr_cov,40,15,40,20,0
215,both,VISal,eye,corr_cov,40,15,40,40,0
216,both,VISal,eye,corr_cov,80,5,10,10,0
217,both,VISal,eye,corr_cov,80,5,10,20,0
218,both,VISal,eye,corr_cov,80,5,10,40,0
219,both,VISal,eye,corr_cov,80,5,20,10,0
220,both,VISal,eye,corr_cov,80,5,20,20,0
221,both,VISal,eye,corr_cov,80,5,20,40,0
222,both,VISal,eye,corr_cov,80,5,40,10,0
223,both,VISal,eye,corr_cov,80,5,40,20,0
224,both,VISal,eye,corr_cov,80,5,40,40,0
225,both,VISal,eye,corr_cov,80,10,10,10,0
226,both,VISal,eye,corr_cov,80,10,10,20,0
227,both,VISal,eye,corr_cov,80,10,10,40,0
228,both,VISal,eye,corr_cov,80,10,20,10,0
229,both,VISal,eye,corr_cov,80,10,20,20,0
230,both,VISal,eye,corr_cov,80,10,20,40,0
231,both,VISal,eye,corr_cov,80,10,40,10,0
232,both,VISal,eye,corr_cov,80,10,40,20,0
233,both,VISal,eye,corr_cov,80,10,40,40,0
234,both,VISal,eye,corr_cov,80,15,10,10,0
235,both,VISal,eye,corr_cov,80,15,10,20,0
236,both,VISal,eye,corr_cov,80,15,10,40,0
237,both,VISal,eye,corr_cov,80,15,20,10,0
238,both,VISal,eye,corr_cov,80,15,20,20,0
239,both,VISal,eye,corr_cov,80,15,20,40,0
240,both,VISal,eye,corr_cov,80,15,40,10,0
241,both,VISal,eye,corr_cov,80,15,40,20,0
242,both,VISal,eye,corr_cov,80,15,40,40,0
243,both,VISal,eye,cosine_cov,20,5,10,10,0
244,both,VISal,eye,cosine_cov,20,5,10,20,0
245,both,VISal,eye,cosine_cov,20,5,10,40,0
246,both,VISal,eye,cosine_cov,20,5,20,10,0
247,both,VISal,eye,cosine_cov,20,5,20,20,0
248,both,VISal,eye,cosine_cov,20,5,20,40,0
249,both,VISal,eye,cosine_cov,20,5,40,10,0
250,both,VISal,eye,cosine_cov,20,5,40,20,0
251,both,VISal,eye,cosine_cov,20,5,40,40,0
252,both,VISal,eye,cosine_cov,20,10,10,10,0
253,both,VISal,eye,cosine_cov,20,10,10,20,0
254,both,VISal,eye,cosine_cov,20,10,10,40,0
255,both,VISal,eye,cosine_cov,20,10,20,10,0
256,both,VISal,eye,cosine_cov,20,10,20,20,0
257,both,VISal,eye,cosine_cov,20,10,20,40,0
258,both,VISal,eye,cosine_cov,20,10,40,10,0
259,both,VISal,eye,cosine_cov,20,10,40,20,0
260,both,VISal,eye,cosine_cov,20,10,40,40,0
261,both,VISal,eye,cosine_cov,20,15,10,10,0
262,both,VISal,eye,cosine_cov,20,15,10,20,0
263,both,VISal,eye,cosine_cov,20,15,10,40,0
264,both,VISal,eye,cosine_cov,20,15,20,10,0
265,both,VISal,eye,cosine_cov,20,15,20,20,0
266,both,VISal,eye,cosine_cov,20,15,20,40,0
267,both,VISal,eye,cosine_cov,20,15,40,10,0
268,both,VISal,eye,cosine_cov,20,15,40,20,0
269,both,VISal,eye,cosine_cov,20,15,40,40,0
270,both,VISal,eye,cosine_cov,40,5,10,10,0
271,both,VISal,eye,cosine_cov,40,5,10,20,0
272,both,VISal,eye,cosine_cov,40,5,10,40,0
273,both,VISal,eye,cosine_cov,40,5,20,10,0
274,both,VISal,eye,cosine_cov,40,5,20,20,0
275,both,VISal,eye,cosine_cov,40,5,20,40,0
276,both,VISal,eye,cosine_cov,40,5,40,10,0
277,both,VISal,eye,cosine_cov,40,5,40,20,0
278,both,VISal,eye,cosine_cov,40,5,40,40,0
279,both,VISal,eye,cosine_cov,40,10,10,10,0
280,both,VISal,eye,cosine_cov,40,10,10,20,0
281,both,VISal,eye,cosine_cov,40,10,10,40,0
282,both,VISal,eye,cosine_cov,40,10,20,10,0
283,both,VISal,eye,cosine_cov,40,10,20,20,0
284,both,VISal,eye,cosine_cov,40,10,20,40,0
285,both,VISal,eye,cosine_cov,40,10,40,10,0
286,both,VISal,eye,cosine_cov,40,10,40,20,0
287,both,VISal,eye,cosine_cov,40,10,40,40,0
288,both,VISal,eye,cosine_cov,40,15,10,10,0
289,both,VISal,eye,cosine_cov,40,15,10,20,0
290,both,VISal,eye,cosine_cov,40,15,10,40,0
291,both,VISal,eye,cosine_cov,40,15,20,10,0
292,both,VISal,eye,cosine_cov,40,15,20,20,0
293,both,VISal,eye,cosine_cov,40,15,20,40,0
294,both,VISal,eye,cosine_cov,40,15,40,10,0
295,both,VISal,eye,cosine_cov,40,15,40,20,0
296,both,VISal,eye,cosine_cov,40,15,40,40,0
297,both,VISal,eye,cosine_cov,80,5,10,10,0
298,both,VISal,eye,cosine_cov,80,5,10,20,0
299,both,VISal,eye,cosine_cov,80,5,10,40,0
300,both,VISal,eye,cosine_cov,80,5,20,10,0
301,both,VISal,eye,cosine_cov,80,5,20,20,0
302,both,VISal,eye,cosine_cov,80,5,20,40,0
303,both,VISal,eye,cosine_cov,80,5,40,10,0
304,both,VISal,eye,cosine_cov,80,5,40,20,0
305,both,VISal,eye,cosine_cov,80,5,40,40,0
306,both,VISal,eye,cosine_cov,80,10,10,10,0
307,both,VISal,eye,cosine_cov,80,10,10,20,0
308,both,VISal,eye,cosine_cov,80,10,10,40,0
309,both,VISal,eye,cosine_cov,80,10,20,10,0
310,both,VISal,eye,cosine_cov,80,10,20,20,0
311,both,VISal,eye,cosine_cov,80,10,20,40,0
312,both,VISal,eye,cosine_cov,80,10,40,10,0
313,both,VISal,eye,cosine_cov,80,10,40,20,0
314,both,VISal,eye,cosine_cov,80,10,40,40,0
315,both,VISal,eye,cosine_cov,80,15,10,10,0
316,both,VISal,eye,cosine_cov,80,15,10,20,0
317,both,VISal,eye,cosine_cov,80,15,10,40,0
318,both,VISal,eye,cosine_cov,80,15,20,10,0
319,both,VISal,eye,cosine_cov,80,15,20,20,0
320,both,VISal,eye,cosine_cov,80,15,20,40,0
321,both,VISal,eye,cosine_cov,80,15,40,10,0
322,both,VISal,eye,cosine_cov,80,15,40,20,0
323,both,VISal,eye,cosine_cov,80,15,40,40,0
324,both,VISal,diag,cosine,20,5,10,10,0
325,both,VISal,diag,cosine,20,5,10,20,0
326,both,VISal,diag,cosine,20,5,10,40,0
327,both,VISal,diag,cosine,20,5,20,10,0
328,both,VISal,diag,cosine,20,5,20,20,0
329,both,VISal,diag,cosine,20,5,20,40,0
330,both,VISal,diag,cosine,20,5,40,10,0
331,both,VISal,diag,cosine,20,5,40,20,0
332,both,VISal,diag,cosine,20,5,40,40,0
333,both,VISal,diag,cosine,20,10,10,10,0
334,both,VISal,diag,cosine,20,10,10,20,0
335,both,VISal,diag,cosine,20,10,10,40,0
336,both,VISal,diag,cosine,20,10,20,10,0
337,both,VISal,diag,cosine,20,10,20,20,0
338,both,VISal,diag,cosine,20,10,20,40,0
339,both,VISal,diag,cosine,20,10,40,10,0
340,both,VISal,diag,cosine,20,10,40,20,0
341,both,VISal,diag,cosine,20,10,40,40,0
342,both,VISal,diag,cosine,20,15,10,10,0
343,both,VISal,diag,cosine,20,15,10,20,0
344,both,VISal,diag,cosine,20,15,10,40,0
345,both,VISal,diag,cosine,20,15,20,10,0
346,both,VISal,diag,cosine,20,15,20,20,0
347,both,VISal,diag,cosine,20,15,20,40,0
348,both,VISal,diag,cosine,20,15,40,10,0
349,both,VISal,diag,cosine,20,15,40,20,0
350,both,VISal,diag,cosine,20,15,40,40,0
351,both,VISal,diag,cosine,40,5,10,10,0
352,both,VISal,diag,cosine,40,5,10,20,0
353,both,VISal,diag,cosine,40,5,10,40,0
354,both,VISal,diag,cosine,40,5,20,10,0
355,both,VISal,diag,cosine,40,5,20,20,0
356,both,VISal,diag,cosine,40,5,20,40,0
357,both,VISal,diag,cosine,40,5,40,10,0
358,both,VISal,diag,cosine,40,5,40,20,0
359,both,VISal,diag,cosine,40,5,40,40,0
360,both,VISal,diag,cosine,40,10,10,10,0
361,both,VISal,diag,cosine,40,10,10,20,0
362,both,VISal,diag,cosine,40,10,10,40,0
363,both,VISal,diag,cosine,40,10,20,10,0
364,both,VISal,diag,cosine,40,10,20,20,0
365,both,VISal,diag,cosine,40,10,20,40,0
366,both,VISal,diag,cosine,40,10,40,10,0
367,both,VISal,diag,cosine,40,10,40,20,0
368,both,VISal,diag,cosine,40,10,40,40,0
369,both,VISal,diag,cosine,40,15,10,10,0
370,both,VISal,diag,cosine,40,15,10,20,0
371,both,VISal,diag,cosine,40,15,10,40,0
372,both,VISal,diag,cosine,40,15,20,10,0
373,both,VISal,diag,cosine,40,15,20,20,0
374,both,VISal,diag,cosine,40,15,20,40,0
375,both,VISal,diag,cosine,40,15,40,10,0
376,both,VISal,diag,cosine,40,15,40,20,0
377,both,VISal,diag,cosine,40,15,40,40,0
378,both,VISal,diag,cosine,80,5,10,10,0
379,both,VISal,diag,cosine,80,5,10,20,0
380,both,VISal,diag,cosine,80,5,10,40,0
381,both,VISal,diag,cosine,80,5,20,10,0
382,both,VISal,diag,cosine,80,5,20,20,0
383,both,VISal,diag,cosine,80,5,20,40,0
384,both,VISal,diag,cosine,80,5,40,10,0
385,both,VISal,diag,cosine,80,5,40,20,0
386,both,VISal,diag,cosine,80,5,40,40,0
387,both,VISal,diag,cosine,80,10,10,10,0
388,both,VISal,diag,cosine,80,10,10,20,0
389,both,VISal,diag,cosine,80,10,10,40,0
390,both,VISal,diag,cosine,80,10,20,10,0
391,both,VISal,diag,cosine,80,10,20,20,0
392,both,VISal,diag,cosine,80,10,20,40,0
393,both,VISal,diag,cosine,80,10,40,10,0
394,both,VISal,diag,cosine,80,10,40,20,0
395,both,VISal,diag,cosine,80,10,40,40,0
396,both,VISal,diag,cosine,80,15,10,10,0
397,both,VISal,diag,cosine,80,15,10,20,0
398,both,VISal,diag,cosine,80,15,10,40,0
399,both,VISal,diag,cosine,80,15,20,10,0
400,both,VISal,diag,cosine,80,15,20,20,0
401,both,VISal,diag,cosine,80,15,20,40,0
402,both,VISal,diag,cosine,80,15,40,10,0
403,both,VISal,diag,cosine,80,15,40,20,0
404,both,VISal,diag,cosine,80,15,40,40,0
405,both,VISal,diag,corr,20,5,10,10,0
406,both,VISal,diag,corr,20,5,10,20,0
407,both,VISal,diag,corr,20,5,10,40,0
408,both,VISal,diag,corr,20,5,20,10,0
409,both,VISal,diag,corr,20,5,20,20,0
410,both,VISal,diag,corr,20,5,20,40,0
411,both,VISal,diag,corr,20,5,40,10,0
412,both,VISal,diag,corr,20,5,40,20,0
413,both,VISal,diag,corr,20,5,40,40,0
414,both,VISal,diag,corr,20,10,10,10,0
415,both,VISal,diag,corr,20,10,10,20,0
416,both,VISal,diag,corr,20,10,10,40,0
417,both,VISal,diag,corr,20,10,20,10,0
418,both,VISal,diag,corr,20,10,20,20,0
419,both,VISal,diag,corr,20,10,20,40,0
420,both,VISal,diag,corr,20,10,40,10,0
421,both,VISal,diag,corr,20,10,40,20,0
422,both,VISal,diag,corr,20,10,40,40,0
423,both,VISal,diag,corr,20,15,10,10,0
424,both,VISal,diag,corr,20,15,10,20,0
425,both,VISal,diag,corr,20,15,10,40,0
426,both,VISal,diag,corr,20,15,20,10,0
427,both,VISal,diag,corr,20,15,20,20,0
428,both,VISal,diag,corr,20,15,20,40,0
429,both,VISal,diag,corr,20,15,40,10,0
430,both,VISal,diag,corr,20,15,40,20,0
431,both,VISal,diag,corr,20,15,40,40,0
432,both,VISal,diag,corr,40,5,10,10,0
433,both,VISal,diag,corr,40,5,10,20,0
434,both,VISal,diag,corr,40,5,10,40,0
435,both,VISal,diag,corr,40,5,20,10,0
436,both,VISal,diag,corr,40,5,20,20,0
437,both,VISal,diag,corr,40,5,20,40,0
438,both,VISal,diag,corr,40,5,40,10,0
439,both,VISal,diag,corr,40,5,40,20,0
440,both,VISal,diag,corr,40,5,40,40,0
441,both,VISal,diag,corr,40,10,10,10,0
442,both,VISal,diag,corr,40,10,10,20,0
443,both,VISal,diag,corr,40,10,10,40,0
444,both,VISal,diag,corr,40,10,20,10,0
445,both,VISal,diag,corr,40,10,20,20,0
446,both,VISal,diag,corr,40,10,20,40,0
447,both,VISal,diag,corr,40,10,40,10,0
448,both,VISal,diag,corr,40,10,40,20,0
449,both,VISal,diag,corr,40,10,40,40,0
450,both,VISal,diag,corr,40,15,10,10,0
451,both,VISal,diag,corr,40,15,10,20,0
452,both,VISal,diag,corr,40,15,10,40,0
453,both,VISal,diag,corr,40,15,20,10,0
454,both,VISal,diag,corr,40,15,20,20,0
455,both,VISal,diag,corr,40,15,20,40,0
456,both,VISal,diag,corr,40,15,40,10,0
457,both,VISal,diag,corr,40,15,40,20,0
458,both,VISal,diag,corr,40,15,40,40,0
459,both,VISal,diag,corr,80,5,10,10,0
460,both,VISal,diag,corr,80,5,10,20,0
461,both,VISal,diag,corr,80,5,10,40,0
462,both,VISal,diag,corr,80,5,20,10,0
463,both,VISal,diag,corr,80,5,20,20,0
464,both,VISal,diag,corr,80,5,20,40,0
465,both,VISal,diag,corr,80,5,40,10,0
466,both,VISal,diag,corr,80,5,40,20,0
467,both,VISal,diag,corr,80,5,40,40,0
468,both,VISal,diag,corr,80,10,10,10,0
469,both,VISal,diag,corr,80,10,10,20,0
470,both,VISal,diag,corr,80,10,10,40,0
471,both,VISal,diag,corr,80,10,20,10,0
472,both,VISal,diag,corr,80,10,20,20,0
473,both,VISal,diag,corr,80,10,20,40,0
474,both,VISal,diag,corr,80,10,40,10,0
475,both,VISal,diag,corr,80,10,40,20,0
476,both,VISal,diag,corr,80,10,40,40,0
477,both,VISal,diag,corr,80,15,10,10,0
478,both,VISal,diag,corr,80,15,10,20,0
479,both,VISal,diag,corr,80,15,10,40,0
480,both,VISal,diag,corr,80,15,20,10,0
481,both,VISal,diag,corr,80,15,20,20,0
482,both,VISal,diag,corr,80,15,20,40,0
483,both,VISal,diag,corr,80,15,40,10,0
484,both,VISal,diag,corr,80,15,40,20,0
485,both,VISal,diag,corr,80,15,40,40,0
486,both,VISal,diag,corr_cov,20,5,10,10,0
487,both,VISal,diag,corr_cov,20,5,10,20,0
488,both,VISal,diag,corr_cov,20,5,10,40,0
489,both,VISal,diag,corr_cov,20,5,20,10,0
490,both,VISal,diag,corr_cov,20,5,20,20,0
491,both,VISal,diag,corr_cov,20,5,20,40,0
492,both,VISal,diag,corr_cov,20,5,40,10,0
493,both,VISal,diag,corr_cov,20,5,40,20,0
494,both,VISal,diag,corr_cov,20,5,40,40,0
495,both,VISal,diag,corr_cov,20,10,10,10,0
496,both,VISal,diag,corr_cov,20,10,10,20,0
497,both,VISal,diag,corr_cov,20,10,10,40,0
498,both,VISal,diag,corr_cov,20,10,20,10,0
499,both,VISal,diag,corr_cov,20,10,20,20,0
500,both,VISal,diag,corr_cov,20,10,20,40,0
501,both,VISal,diag,corr_cov,20,10,40,10,0
502,both,VISal,diag,corr_cov,20,10,40,20,0
503,both,VISal,diag,corr_cov,20,10,40,40,0
504,both,VISal,diag,corr_cov,20,15,10,10,0
505,both,VISal,diag,corr_cov,20,15,10,20,0
506,both,VISal,diag,corr_cov,20,15,10,40,0
507,both,VISal,diag,corr_cov,20,15,20,10,0
508,both,VISal,diag,corr_cov,20,15,20,20,0
509,both,VISal,diag,corr_cov,20,15,20,40,0
510,both,VISal,diag,corr_cov,20,15,40,10,0
511,both,VISal,diag,corr_cov,20,15,40,20,0
512,both,VISal,diag,corr_cov,20,15,40,40,0
513,both,VISal,diag,corr_cov,40,5,10,10,0
514,both,VISal,diag,corr_cov,40,5,10,20,0
515,both,VISal,diag,corr_cov,40,5,10,40,0
516,both,VISal,diag,corr_cov,40,5,20,10,0
517,both,VISal,diag,corr_cov,40,5,20,20,0
518,both,VISal,diag,corr_cov,40,5,20,40,0
519,both,VISal,diag,corr_cov,40,5,40,10,0
520,both,VISal,diag,corr_cov,40,5,40,20,0
521,both,VISal,diag,corr_cov,40,5,40,40,0
522,both,VISal,diag,corr_cov,40,10,10,10,0
523,both,VISal,diag,corr_cov,40,10,10,20,0
524,both,VISal,diag,corr_cov,40,10,10,40,0
525,both,VISal,diag,corr_cov,40,10,20,10,0
526,both,VISal,diag,corr_cov,40,10,20,20,0
527,both,VISal,diag,corr_cov,40,10,20,40,0
528,both,VISal,diag,corr_cov,40,10,40,10,0
529,both,VISal,diag,corr_cov,40,10,40,20,0
530,both,VISal,diag,corr_cov,40,10,40,40,0
531,both,VISal,diag,corr_cov,40,15,10,10,0
532,both,VISal,diag,corr_cov,40,15,10,20,0
533,both,VISal,diag,corr_cov,40,15,10,40,0
534,both,VISal,diag,corr_cov,40,15,20,10,0
535,both,VISal,diag,corr_cov,40,15,20,20,0
536,both,VISal,diag,corr_cov,40,15,20,40,0
537,both,VISal,diag,corr_cov,40,15,40,10,0
538,both,VISal,diag,corr_cov,40,15,40,20,0
539,both,VISal,diag,corr_cov,40,15,40,40,0
540,both,VISal,diag,corr_cov,80,5,10,10,0
541,both,VISal,diag,corr_cov,80,5,10,20,0
542,both,VISal,diag,corr_cov,80,5,10,40,0
